item_id,order_id,product_id,quantity,unit_price,unit_cost,line_subtotal,line_cost
ITEM-0001431,ORD-000818,201,1,28.0,8.5,28.0,8.5
ITEM-0001432,ORD-000819,307,1,29.99,8.0,29.99,8.0
ITEM-0001433,ORD-000819,402,1,34.0,8.5,34.0,8.5
ITEM-0001434,ORD-000820,502,1,22.99,5.5,22.99,5.5
ITEM-0001435,ORD-000821,306,1,32.5,10.0,32.5,10.0
ITEM-0001436,ORD-000821,405,1,18.0,4.0,18.0,4.0
ITEM-0001437,ORD-000821,108,2,29.99,9.5,59.98,19.0
ITEM-0001438,ORD-000822,206,1,45.0,11.0,45.0,11.0
ITEM-0001439,ORD-000822,401,1,26.0,6.0,26.0,6.0
ITEM-0001440,ORD-000823,305,1,59.99,20.0,59.99,20.0
ITEM-0001441,ORD-000824,102,1,49.99,18.0,49.99,18.0
ITEM-0001442,ORD-000825,302,1,45.0,15.0,45.0,15.0
ITEM-0001443,ORD-000825,303,1,24.99,7.5,24.99,7.5
ITEM-0001444,ORD-000825,206,2,45.0,11.0,90.0,22.0
ITEM-0001445,ORD-000826,501,1,42.0,13.0,42.0,13.0
ITEM-0001446,ORD-000827,107,1,59.99,22.0,59.99,22.0
ITEM-0001447,ORD-000828,105,2,39.99,12.0,79.98,24.0
ITEM-0001448,ORD-000828,106,1,179.99,70.0,179.99,70.0
ITEM-0001449,ORD-000829,501,1,42.0,13.0,42.0,13.0
ITEM-0001450,ORD-000830,108,1,29.99,9.5,29.99,9.5
ITEM-0001451,ORD-000831,103,1,89.99,36.0,89.99,36.0
ITEM-0001452,ORD-000831,305,1,59.99,20.0,59.99,20.0
ITEM-0001453,ORD-000831,204,1,24.0,6.0,24.0,6.0
ITEM-0001454,ORD-000832,305,2,59.99,20.0,119.98,40.0
ITEM-0001455,ORD-000832,302,1,45.0,15.0,45.0,15.0
ITEM-0001456,ORD-000832,104,1,349.99,175.0,349.99,175.0
ITEM-0001457,ORD-000832,107,1,59.99,22.0,59.99,22.0
ITEM-0001458,ORD-000833,402,1,34.0,8.5,34.0,8.5
ITEM-0001459,ORD-000834,105,1,39.99,12.0,39.99,12.0
ITEM-0001460,ORD-000835,206,1,45.0,11.0,45.0,11.0
ITEM-0001461,ORD-000835,104,2,349.99,175.0,699.98,350.0
ITEM-0001462,ORD-000836,307,1,29.99,8.0,29.99,8.0
ITEM-0001463,ORD-000837,405,1,18.0,4.0,18.0,4.0
ITEM-0001464,ORD-000837,106,1,179.99,70.0,179.99,70.0
ITEM-0001465,ORD-000838,108,1,29.99,9.5,29.99,9.5
ITEM-0001466,ORD-000839,503,2,48.0,15.0,96.0,30.0
ITEM-0001467,ORD-000839,301,1,289.0,130.0,289.0,130.0
ITEM-0001468,ORD-000840,305,1,59.99,20.0,59.99,20.0
ITEM-0001469,ORD-000841,106,1,179.99,70.0,179.99,70.0
ITEM-0001470,ORD-000842,404,1,64.99,21.0,64.99,21.0
ITEM-0001471,ORD-000843,402,1,34.0,8.5,34.0,8.5
ITEM-0001472,ORD-000843,107,1,59.99,22.0,59.99,22.0
ITEM-0001473,ORD-000844,504,1,16.99,4.2,16.99,4.2
ITEM-0001474,ORD-000844,203,1,120.0,42.0,120.0,42.0
ITEM-0001475,ORD-000845,503,2,48.0,15.0,96.0,30.0
ITEM-0001476,ORD-000846,303,1,24.99,7.5,24.99,7.5
ITEM-0001477,ORD-000846,106,1,179.99,70.0,179.99,70.0
ITEM-0001478,ORD-000846,103,1,89.99,36.0,89.99,36.0
ITEM-0001479,ORD-000846,205,1,54.0,16.0,54.0,16.0
ITEM-0001480,ORD-000847,201,1,28.0,8.5,28.0,8.5
ITEM-0001481,ORD-000848,103,1,89.99,36.0,89.99,36.0
ITEM-0001482,ORD-000848,404,1,64.99,21.0,64.99,21.0
ITEM-0001483,ORD-000849,105,1,39.99,12.0,39.99,12.0
ITEM-0001484,ORD-000849,403,1,22.0,5.2,22.0,5.2
ITEM-0001485,ORD-000850,301,2,289.0,130.0,578.0,260.0
ITEM-0001486,ORD-000850,302,1,45.0,15.0,45.0,15.0
ITEM-0001487,ORD-000851,102,1,49.99,18.0,49.99,18.0
ITEM-0001488,ORD-000852,304,1,39.99,14.0,39.99,14.0
ITEM-0001489,ORD-000852,307,1,29.99,8.0,29.99,8.0
ITEM-0001490,ORD-000853,502,1,22.99,5.5,22.99,5.5
ITEM-0001491,ORD-000853,306,1,32.5,10.0,32.5,10.0
ITEM-0001492,ORD-000854,403,1,22.0,5.2,22.0,5.2
ITEM-0001493,ORD-000855,306,1,32.5,10.0,32.5,10.0
ITEM-0001494,ORD-000855,501,1,42.0,13.0,42.0,13.0
ITEM-0001495,ORD-000856,304,1,39.99,14.0,39.99,14.0
ITEM-0001496,ORD-000856,102,1,49.99,18.0,49.99,18.0
ITEM-0001497,ORD-000857,403,1,22.0,5.2,22.0,5.2
ITEM-0001498,ORD-000858,401,1,26.0,6.0,26.0,6.0
ITEM-0001499,ORD-000858,402,1,34.0,8.5,34.0,8.5
ITEM-0001500,ORD-000859,505,1,75.0,24.0,75.0,24.0
ITEM-0001501,ORD-000859,101,1,199.99,85.0,199.99,85.0
ITEM-0001502,ORD-000859,501,1,42.0,13.0,42.0,13.0
ITEM-0001503,ORD-000860,108,1,29.99,9.5,29.99,9.5
ITEM-0001504,ORD-000860,201,2,28.0,8.5,56.0,17.0
ITEM-0001505,ORD-000861,204,1,24.0,6.0,24.0,6.0
ITEM-0001506,ORD-000861,107,1,59.99,22.0,59.99,22.0
ITEM-0001507,ORD-000861,302,1,45.0,15.0,45.0,15.0
ITEM-0001508,ORD-000862,401,1,26.0,6.0,26.0,6.0
ITEM-0001509,ORD-000863,205,1,54.0,16.0,54.0,16.0
ITEM-0001510,ORD-000864,303,1,24.99,7.5,24.99,7.5
ITEM-0001511,ORD-000865,401,1,26.0,6.0,26.0,6.0
ITEM-0001512,ORD-000866,401,1,26.0,6.0,26.0,6.0
ITEM-0001513,ORD-000866,402,1,34.0,8.5,34.0,8.5
ITEM-0001514,ORD-000867,302,1,45.0,15.0,45.0,15.0
ITEM-0001515,ORD-000867,301,1,289.0,130.0,289.0,130.0
ITEM-0001516,ORD-000867,304,1,39.99,14.0,39.99,14.0
ITEM-0001517,ORD-000867,206,2,45.0,11.0,90.0,22.0
ITEM-0001518,ORD-000868,403,1,22.0,5.2,22.0,5.2
ITEM-0001519,ORD-000868,304,1,39.99,14.0,39.99,14.0
ITEM-0001520,ORD-000868,306,2,32.5,10.0,65.0,20.0
ITEM-0001521,ORD-000869,304,1,39.99,14.0,39.99,14.0
ITEM-0001522,ORD-000870,305,1,59.99,20.0,59.99,20.0
ITEM-0001523,ORD-000871,501,1,42.0,13.0,42.0,13.0
ITEM-0001524,ORD-000872,307,2,29.99,8.0,59.98,16.0
ITEM-0001525,ORD-000873,503,2,48.0,15.0,96.0,30.0
ITEM-0001526,ORD-000873,502,1,22.99,5.5,22.99,5.5
ITEM-0001527,ORD-000874,404,1,64.99,21.0,64.99,21.0
ITEM-0001528,ORD-000875,105,3,39.99,12.0,119.97,36.0
ITEM-0001529,ORD-000876,205,1,54.0,16.0,54.0,16.0
ITEM-0001530,ORD-000877,305,1,59.99,20.0,59.99,20.0
ITEM-0001531,ORD-000877,501,1,42.0,13.0,42.0,13.0
ITEM-0001532,ORD-000878,205,1,54.0,16.0,54.0,16.0
ITEM-0001533,ORD-000878,201,2,28.0,8.5,56.0,17.0
ITEM-0001534,ORD-000878,303,1,24.99,7.5,24.99,7.5
ITEM-0001535,ORD-000878,501,1,42.0,13.0,42.0,13.0
ITEM-0001536,ORD-000879,108,1,29.99,9.5,29.99,9.5
ITEM-0001537,ORD-000879,101,1,199.99,85.0,199.99,85.0
ITEM-0001538,ORD-000880,503,1,48.0,15.0,48.0,15.0
ITEM-0001539,ORD-000881,306,3,32.5,10.0,97.5,30.0
ITEM-0001540,ORD-000882,104,2,349.99,175.0,699.98,350.0
ITEM-0001541,ORD-000882,102,2,49.99,18.0,99.98,36.0
ITEM-0001542,ORD-000883,108,1,29.99,9.5,29.99,9.5
ITEM-0001543,ORD-000883,203,2,120.0,42.0,240.0,84.0
ITEM-0001544,ORD-000884,102,1,49.99,18.0,49.99,18.0
ITEM-0001545,ORD-000885,502,1,22.99,5.5,22.99,5.5
ITEM-0001546,ORD-000885,108,1,29.99,9.5,29.99,9.5
ITEM-0001547,ORD-000885,104,1,349.99,175.0,349.99,175.0
ITEM-0001548,ORD-000886,403,1,22.0,5.2,22.0,5.2
ITEM-0001549,ORD-000886,405,1,18.0,4.0,18.0,4.0
ITEM-0001550,ORD-000886,305,2,59.99,20.0,119.98,40.0
ITEM-0001551,ORD-000887,504,1,16.99,4.2,16.99,4.2
ITEM-0001552,ORD-000888,306,1,32.5,10.0,32.5,10.0
ITEM-0001553,ORD-000888,102,2,49.99,18.0,99.98,36.0
ITEM-0001554,ORD-000888,401,1,26.0,6.0,26.0,6.0
ITEM-0001555,ORD-000888,302,1,45.0,15.0,45.0,15.0
ITEM-0001556,ORD-000889,202,1,68.0,22.0,68.0,22.0
ITEM-0001557,ORD-000889,303,2,24.99,7.5,49.98,15.0
ITEM-0001558,ORD-000889,101,1,199.99,85.0,199.99,85.0
ITEM-0001559,ORD-000889,305,1,59.99,20.0,59.99,20.0
ITEM-0001560,ORD-000890,201,1,28.0,8.5,28.0,8.5
ITEM-0001561,ORD-000890,501,1,42.0,13.0,42.0,13.0
ITEM-0001562,ORD-000891,503,1,48.0,15.0,48.0,15.0
ITEM-0001563,ORD-000891,202,1,68.0,22.0,68.0,22.0
ITEM-0001564,ORD-000892,503,1,48.0,15.0,48.0,15.0
ITEM-0001565,ORD-000893,108,1,29.99,9.5,29.99,9.5
ITEM-0001566,ORD-000893,105,1,39.99,12.0,39.99,12.0
ITEM-0001567,ORD-000893,107,1,59.99,22.0,59.99,22.0
ITEM-0001568,ORD-000893,106,1,179.99,70.0,179.99,70.0
ITEM-0001569,ORD-000894,501,1,42.0,13.0,42.0,13.0
ITEM-0001570,ORD-000894,502,1,22.99,5.5,22.99,5.5
ITEM-0001571,ORD-000894,307,1,29.99,8.0,29.99,8.0
ITEM-0001572,ORD-000895,305,1,59.99,20.0,59.99,20.0
ITEM-0001573,ORD-000895,204,2,24.0,6.0,48.0,12.0
ITEM-0001574,ORD-000895,203,1,120.0,42.0,120.0,42.0
ITEM-0001575,ORD-000896,502,2,22.99,5.5,45.98,11.0
ITEM-0001576,ORD-000897,301,1,289.0,130.0,289.0,130.0
ITEM-0001577,ORD-000897,303,1,24.99,7.5,24.99,7.5
ITEM-0001578,ORD-000898,202,1,68.0,22.0,68.0,22.0
ITEM-0001579,ORD-000899,305,1,59.99,20.0,59.99,20.0
ITEM-0001580,ORD-000899,301,1,289.0,130.0,289.0,130.0
ITEM-0001581,ORD-000899,102,1,49.99,18.0,49.99,18.0
ITEM-0001582,ORD-000900,204,1,24.0,6.0,24.0,6.0
ITEM-0001583,ORD-000900,503,1,48.0,15.0,48.0,15.0
ITEM-0001584,ORD-000901,204,1,24.0,6.0,24.0,6.0
ITEM-0001585,ORD-000901,104,1,349.99,175.0,349.99,175.0
ITEM-0001586,ORD-000902,102,1,49.99,18.0,49.99,18.0
ITEM-0001587,ORD-000902,501,1,42.0,13.0,42.0,13.0
ITEM-0001588,ORD-000903,203,1,120.0,42.0,120.0,42.0
ITEM-0001589,ORD-000904,306,1,32.5,10.0,32.5,10.0
ITEM-0001590,ORD-000905,202,1,68.0,22.0,68.0,22.0
ITEM-0001591,ORD-000906,304,1,39.99,14.0,39.99,14.0
ITEM-0001592,ORD-000907,403,1,22.0,5.2,22.0,5.2
ITEM-0001593,ORD-000908,101,2,199.99,85.0,399.98,170.0
ITEM-0001594,ORD-000908,205,1,54.0,16.0,54.0,16.0
ITEM-0001595,ORD-000909,202,2,68.0,22.0,136.0,44.0
ITEM-0001596,ORD-000909,502,1,22.99,5.5,22.99,5.5
ITEM-0001597,ORD-000909,402,1,34.0,8.5,34.0,8.5
ITEM-0001598,ORD-000910,504,1,16.99,4.2,16.99,4.2
ITEM-0001599,ORD-000911,502,1,22.99,5.5,22.99,5.5
ITEM-0001600,ORD-000912,306,1,32.5,10.0,32.5,10.0
ITEM-0001601,ORD-000912,305,2,59.99,20.0,119.98,40.0
ITEM-0001602,ORD-000913,106,1,179.99,70.0,179.99,70.0
ITEM-0001603,ORD-000913,205,1,54.0,16.0,54.0,16.0
ITEM-0001604,ORD-000914,404,1,64.99,21.0,64.99,21.0
ITEM-0001605,ORD-000915,505,1,75.0,24.0,75.0,24.0
ITEM-0001606,ORD-000915,205,1,54.0,16.0,54.0,16.0
ITEM-0001607,ORD-000915,107,1,59.99,22.0,59.99,22.0
ITEM-0001608,ORD-000916,203,1,120.0,42.0,120.0,42.0
ITEM-0001609,ORD-000917,307,1,29.99,8.0,29.99,8.0
ITEM-0001610,ORD-000918,306,1,32.5,10.0,32.5,10.0
ITEM-0001611,ORD-000919,306,1,32.5,10.0,32.5,10.0
ITEM-0001612,ORD-000919,202,1,68.0,22.0,68.0,22.0
ITEM-0001613,ORD-000920,102,1,49.99,18.0,49.99,18.0
ITEM-0001614,ORD-000921,205,3,54.0,16.0,162.0,48.0
ITEM-0001615,ORD-000921,502,1,22.99,5.5,22.99,5.5
ITEM-0001616,ORD-000921,102,2,49.99,18.0,99.98,36.0
ITEM-0001617,ORD-000922,301,1,289.0,130.0,289.0,130.0
ITEM-0001618,ORD-000923,206,1,45.0,11.0,45.0,11.0
ITEM-0001619,ORD-000924,204,1,24.0,6.0,24.0,6.0
ITEM-0001620,ORD-000925,102,1,49.99,18.0,49.99,18.0
ITEM-0001621,ORD-000926,102,1,49.99,18.0,49.99,18.0
ITEM-0001622,ORD-000927,505,1,75.0,24.0,75.0,24.0
ITEM-0001623,ORD-000927,504,1,16.99,4.2,16.99,4.2
ITEM-0001624,ORD-000927,104,3,349.99,175.0,1049.97,525.0
ITEM-0001625,ORD-000928,106,1,179.99,70.0,179.99,70.0
ITEM-0001626,ORD-000929,206,1,45.0,11.0,45.0,11.0
ITEM-0001627,ORD-000930,505,1,75.0,24.0,75.0,24.0
ITEM-0001628,ORD-000930,107,1,59.99,22.0,59.99,22.0
ITEM-0001629,ORD-000930,402,1,34.0,8.5,34.0,8.5
ITEM-0001630,ORD-000931,203,1,120.0,42.0,120.0,42.0
ITEM-0001631,ORD-000932,402,1,34.0,8.5,34.0,8.5
ITEM-0001632,ORD-000933,204,1,24.0,6.0,24.0,6.0
ITEM-0001633,ORD-000934,404,1,64.99,21.0,64.99,21.0
ITEM-0001634,ORD-000935,206,2,45.0,11.0,90.0,22.0
ITEM-0001635,ORD-000935,501,1,42.0,13.0,42.0,13.0
ITEM-0001636,ORD-000936,405,2,18.0,4.0,36.0,8.0
ITEM-0001637,ORD-000936,106,1,179.99,70.0,179.99,70.0
ITEM-0001638,ORD-000937,303,1,24.99,7.5,24.99,7.5
ITEM-0001639,ORD-000937,102,1,49.99,18.0,49.99,18.0
ITEM-0001640,ORD-000937,301,1,289.0,130.0,289.0,130.0
ITEM-0001641,ORD-000938,303,2,24.99,7.5,49.98,15.0
ITEM-0001642,ORD-000939,401,1,26.0,6.0,26.0,6.0
ITEM-0001643,ORD-000939,402,1,34.0,8.5,34.0,8.5
ITEM-0001644,ORD-000940,303,1,24.99,7.5,24.99,7.5
ITEM-0001645,ORD-000940,503,1,48.0,15.0,48.0,15.0
ITEM-0001646,ORD-000940,307,1,29.99,8.0,29.99,8.0
ITEM-0001647,ORD-000941,102,1,49.99,18.0,49.99,18.0
ITEM-0001648,ORD-000942,202,1,68.0,22.0,68.0,22.0
ITEM-0001649,ORD-000943,405,1,18.0,4.0,18.0,4.0
ITEM-0001650,ORD-000943,201,1,28.0,8.5,28.0,8.5
ITEM-0001651,ORD-000944,203,1,120.0,42.0,120.0,42.0
ITEM-0001652,ORD-000944,405,2,18.0,4.0,36.0,8.0
ITEM-0001653,ORD-000944,108,1,29.99,9.5,29.99,9.5
ITEM-0001654,ORD-000945,307,1,29.99,8.0,29.99,8.0
ITEM-0001655,ORD-000945,104,1,349.99,175.0,349.99,175.0
ITEM-0001656,ORD-000946,403,1,22.0,5.2,22.0,5.2
ITEM-0001657,ORD-000946,503,1,48.0,15.0,48.0,15.0
ITEM-0001658,ORD-000947,305,2,59.99,20.0,119.98,40.0
ITEM-0001659,ORD-000948,504,1,16.99,4.2,16.99,4.2
ITEM-0001660,ORD-000948,204,1,24.0,6.0,24.0,6.0
ITEM-0001661,ORD-000949,101,1,199.99,85.0,199.99,85.0
ITEM-0001662,ORD-000950,403,1,22.0,5.2,22.0,5.2
ITEM-0001663,ORD-000951,305,1,59.99,20.0,59.99,20.0
ITEM-0001664,ORD-000951,304,2,39.99,14.0,79.98,28.0
ITEM-0001665,ORD-000951,405,1,18.0,4.0,18.0,4.0
ITEM-0001666,ORD-000952,206,1,45.0,11.0,45.0,11.0
ITEM-0001667,ORD-000952,405,1,18.0,4.0,18.0,4.0
ITEM-0001668,ORD-000952,204,1,24.0,6.0,24.0,6.0
ITEM-0001669,ORD-000952,205,1,54.0,16.0,54.0,16.0
ITEM-0001670,ORD-000953,504,1,16.99,4.2,16.99,4.2
ITEM-0001671,ORD-000954,304,1,39.99,14.0,39.99,14.0
ITEM-0001672,ORD-000954,107,1,59.99,22.0,59.99,22.0
ITEM-0001673,ORD-000955,306,2,32.5,10.0,65.0,20.0
ITEM-0001674,ORD-000955,402,1,34.0,8.5,34.0,8.5
ITEM-0001675,ORD-000956,304,1,39.99,14.0,39.99,14.0
ITEM-0001676,ORD-000957,404,2,64.99,21.0,129.98,42.0
ITEM-0001677,ORD-000957,102,1,49.99,18.0,49.99,18.0
ITEM-0001678,ORD-000958,206,1,45.0,11.0,45.0,11.0
ITEM-0001679,ORD-000958,301,1,289.0,130.0,289.0,130.0
ITEM-0001680,ORD-000959,504,2,16.99,4.2,33.98,8.4
ITEM-0001681,ORD-000959,403,1,22.0,5.2,22.0,5.2
ITEM-0001682,ORD-000959,101,1,199.99,85.0,199.99,85.0
ITEM-0001683,ORD-000960,305,1,59.99,20.0,59.99,20.0
ITEM-0001684,ORD-000961,504,1,16.99,4.2,16.99,4.2
ITEM-0001685,ORD-000961,505,1,75.0,24.0,75.0,24.0
ITEM-0001686,ORD-000962,205,1,54.0,16.0,54.0,16.0
ITEM-0001687,ORD-000962,503,1,48.0,15.0,48.0,15.0
ITEM-0001688,ORD-000962,502,1,22.99,5.5,22.99,5.5
ITEM-0001689,ORD-000962,504,1,16.99,4.2,16.99,4.2
ITEM-0001690,ORD-000963,306,2,32.5,10.0,65.0,20.0
ITEM-0001691,ORD-000964,303,1,24.99,7.5,24.99,7.5
ITEM-0001692,ORD-000964,106,1,179.99,70.0,179.99,70.0
ITEM-0001693,ORD-000964,402,1,34.0,8.5,34.0,8.5
ITEM-0001694,ORD-000964,304,3,39.99,14.0,119.97,42.0
ITEM-0001695,ORD-000965,203,1,120.0,42.0,120.0,42.0
ITEM-0001696,ORD-000965,403,1,22.0,5.2,22.0,5.2
ITEM-0001697,ORD-000966,402,1,34.0,8.5,34.0,8.5
ITEM-0001698,ORD-000967,206,1,45.0,11.0,45.0,11.0
ITEM-0001699,ORD-000968,504,1,16.99,4.2,16.99,4.2
ITEM-0001700,ORD-000969,301,1,289.0,130.0,289.0,130.0
ITEM-0001701,ORD-000970,106,1,179.99,70.0,179.99,70.0
ITEM-0001702,ORD-000971,502,1,22.99,5.5,22.99,5.5
ITEM-0001703,ORD-000971,103,1,89.99,36.0,89.99,36.0
ITEM-0001704,ORD-000971,105,1,39.99,12.0,39.99,12.0
ITEM-0001705,ORD-000971,204,1,24.0,6.0,24.0,6.0
ITEM-0001706,ORD-000972,504,2,16.99,4.2,33.98,8.4
ITEM-0001707,ORD-000972,108,1,29.99,9.5,29.99,9.5
ITEM-0001708,ORD-000973,101,1,199.99,85.0,199.99,85.0
ITEM-0001709,ORD-000973,107,1,59.99,22.0,59.99,22.0
ITEM-0001710,ORD-000974,105,1,39.99,12.0,39.99,12.0
ITEM-0001711,ORD-000974,202,1,68.0,22.0,68.0,22.0
ITEM-0001712,ORD-000975,206,1,45.0,11.0,45.0,11.0
ITEM-0001713,ORD-000975,106,1,179.99,70.0,179.99,70.0
ITEM-0001714,ORD-000975,505,1,75.0,24.0,75.0,24.0
ITEM-0001715,ORD-000975,303,1,24.99,7.5,24.99,7.5
ITEM-0001716,ORD-000976,402,1,34.0,8.5,34.0,8.5
ITEM-0001717,ORD-000976,404,1,64.99,21.0,64.99,21.0
ITEM-0001718,ORD-000977,502,2,22.99,5.5,45.98,11.0
ITEM-0001719,ORD-000977,102,1,49.99,18.0,49.99,18.0
ITEM-0001720,ORD-000978,501,1,42.0,13.0,42.0,13.0
ITEM-0001721,ORD-000979,108,1,29.99,9.5,29.99,9.5
ITEM-0001722,ORD-000980,206,1,45.0,11.0,45.0,11.0
ITEM-0001723,ORD-000980,505,1,75.0,24.0,75.0,24.0
ITEM-0001724,ORD-000981,307,1,29.99,8.0,29.99,8.0
ITEM-0001725,ORD-000982,108,1,29.99,9.5,29.99,9.5
ITEM-0001726,ORD-000983,302,1,45.0,15.0,45.0,15.0
ITEM-0001727,ORD-000984,305,1,59.99,20.0,59.99,20.0
ITEM-0001728,ORD-000984,205,1,54.0,16.0,54.0,16.0
ITEM-0001729,ORD-000984,401,1,26.0,6.0,26.0,6.0
ITEM-0001730,ORD-000985,201,2,28.0,8.5,56.0,17.0
ITEM-0001731,ORD-000985,302,1,45.0,15.0,45.0,15.0
ITEM-0001732,ORD-000986,404,1,64.99,21.0,64.99,21.0
ITEM-0001733,ORD-000986,205,2,54.0,16.0,108.0,32.0
ITEM-0001734,ORD-000986,203,1,120.0,42.0,120.0,42.0
ITEM-0001735,ORD-000987,101,1,199.99,85.0,199.99,85.0
ITEM-0001736,ORD-000988,204,1,24.0,6.0,24.0,6.0
ITEM-0001737,ORD-000988,202,1,68.0,22.0,68.0,22.0
ITEM-0001738,ORD-000989,105,1,39.99,12.0,39.99,12.0
ITEM-0001739,ORD-000989,103,1,89.99,36.0,89.99,36.0
ITEM-0001740,ORD-000989,205,1,54.0,16.0,54.0,16.0
ITEM-0001741,ORD-000990,108,2,29.99,9.5,59.98,19.0
ITEM-0001742,ORD-000991,105,1,39.99,12.0,39.99,12.0
ITEM-0001743,ORD-000991,504,1,16.99,4.2,16.99,4.2
ITEM-0001744,ORD-000992,301,1,289.0,130.0,289.0,130.0
ITEM-0001745,ORD-000992,302,1,45.0,15.0,45.0,15.0
ITEM-0001746,ORD-000993,302,1,45.0,15.0,45.0,15.0
ITEM-0001747,ORD-000993,404,1,64.99,21.0,64.99,21.0
ITEM-0001748,ORD-000994,404,1,64.99,21.0,64.99,21.0
ITEM-0001749,ORD-000995,307,1,29.99,8.0,29.99,8.0
ITEM-0001750,ORD-000995,203,1,120.0,42.0,120.0,42.0
ITEM-0001751,ORD-000996,401,1,26.0,6.0,26.0,6.0
ITEM-0001752,ORD-000997,307,1,29.99,8.0,29.99,8.0
ITEM-0001753,ORD-000998,401,1,26.0,6.0,26.0,6.0
ITEM-0001754,ORD-000999,505,1,75.0,24.0,75.0,24.0
ITEM-0001755,ORD-001000,108,1,29.99,9.5,29.99,9.5
ITEM-0001756,ORD-001000,501,1,42.0,13.0,42.0,13.0
ITEM-0001757,ORD-001001,404,1,64.99,21.0,64.99,21.0
ITEM-0001758,ORD-001002,205,1,54.0,16.0,54.0,16.0
ITEM-0001759,ORD-001003,303,2,24.99,7.5,49.98,15.0
ITEM-0001760,ORD-001004,302,1,45.0,15.0,45.0,15.0
ITEM-0001761,ORD-001005,402,1,34.0,8.5,34.0,8.5
ITEM-0001762,ORD-001006,302,1,45.0,15.0,45.0,15.0
ITEM-0001763,ORD-001006,402,2,34.0,8.5,68.0,17.0
ITEM-0001764,ORD-001007,201,1,28.0,8.5,28.0,8.5
ITEM-0001765,ORD-001007,303,1,24.99,7.5,24.99,7.5
ITEM-0001766,ORD-001007,504,1,16.99,4.2,16.99,4.2
ITEM-0001767,ORD-001008,107,2,59.99,22.0,119.98,44.0
ITEM-0001768,ORD-001008,105,1,39.99,12.0,39.99,12.0
ITEM-0001769,ORD-001009,102,1,49.99,18.0,49.99,18.0
ITEM-0001770,ORD-001009,402,1,34.0,8.5,34.0,8.5
ITEM-0001771,ORD-001010,102,1,49.99,18.0,49.99,18.0
ITEM-0001772,ORD-001010,103,1,89.99,36.0,89.99,36.0
ITEM-0001773,ORD-001011,104,1,349.99,175.0,349.99,175.0
ITEM-0001774,ORD-001011,103,1,89.99,36.0,89.99,36.0
ITEM-0001775,ORD-001011,105,1,39.99,12.0,39.99,12.0
ITEM-0001776,ORD-001012,102,2,49.99,18.0,99.98,36.0
ITEM-0001777,ORD-001012,401,2,26.0,6.0,52.0,12.0
ITEM-0001778,ORD-001013,501,1,42.0,13.0,42.0,13.0
ITEM-0001779,ORD-001013,502,1,22.99,5.5,22.99,5.5
ITEM-0001780,ORD-001013,307,1,29.99,8.0,29.99,8.0
ITEM-0001781,ORD-001014,307,2,29.99,8.0,59.98,16.0
ITEM-0001782,ORD-001015,401,1,26.0,6.0,26.0,6.0
ITEM-0001783,ORD-001015,402,1,34.0,8.5,34.0,8.5
ITEM-0001784,ORD-001015,203,1,120.0,42.0,120.0,42.0
ITEM-0001785,ORD-001015,103,1,89.99,36.0,89.99,36.0
ITEM-0001786,ORD-001016,205,1,54.0,16.0,54.0,16.0
ITEM-0001787,ORD-001016,307,3,29.99,8.0,89.97,24.0
ITEM-0001788,ORD-001017,104,1,349.99,175.0,349.99,175.0
ITEM-0001789,ORD-001017,405,1,18.0,4.0,18.0,4.0
ITEM-0001790,ORD-001018,301,1,289.0,130.0,289.0,130.0
ITEM-0001791,ORD-001019,203,1,120.0,42.0,120.0,42.0
ITEM-0001792,ORD-001020,304,2,39.99,14.0,79.98,28.0
ITEM-0001793,ORD-001021,404,2,64.99,21.0,129.98,42.0
ITEM-0001794,ORD-001021,203,1,120.0,42.0,120.0,42.0
ITEM-0001795,ORD-001021,302,1,45.0,15.0,45.0,15.0
ITEM-0001796,ORD-001022,302,1,45.0,15.0,45.0,15.0
ITEM-0001797,ORD-001023,404,1,64.99,21.0,64.99,21.0
ITEM-0001798,ORD-001023,106,1,179.99,70.0,179.99,70.0
ITEM-0001799,ORD-001024,304,2,39.99,14.0,79.98,28.0
ITEM-0001800,ORD-001025,502,1,22.99,5.5,22.99,5.5
ITEM-0001801,ORD-001025,102,1,49.99,18.0,49.99,18.0
ITEM-0001802,ORD-001026,103,1,89.99,36.0,89.99,36.0
ITEM-0001803,ORD-001027,302,1,45.0,15.0,45.0,15.0
ITEM-0001804,ORD-001028,103,1,89.99,36.0,89.99,36.0
ITEM-0001805,ORD-001029,305,1,59.99,20.0,59.99,20.0
ITEM-0001806,ORD-001030,502,1,22.99,5.5,22.99,5.5
ITEM-0001807,ORD-001030,303,1,24.99,7.5,24.99,7.5
ITEM-0001808,ORD-001031,106,1,179.99,70.0,179.99,70.0
ITEM-0001809,ORD-001032,403,1,22.0,5.2,22.0,5.2
ITEM-0001810,ORD-001033,502,1,22.99,5.5,22.99,5.5
ITEM-0001811,ORD-001033,504,2,16.99,4.2,33.98,8.4
ITEM-0001812,ORD-001034,404,1,64.99,21.0,64.99,21.0
ITEM-0001813,ORD-001035,401,1,26.0,6.0,26.0,6.0
ITEM-0001814,ORD-001036,204,2,24.0,6.0,48.0,12.0
ITEM-0001815,ORD-001037,102,1,49.99,18.0,49.99,18.0
ITEM-0001816,ORD-001038,106,2,179.99,70.0,359.98,140.0
ITEM-0001817,ORD-001039,404,1,64.99,21.0,64.99,21.0
