order_id,customer_id,order_date,order_date_only,order_status,payment_method,subtotal,discount_amount,shipping_fee,total_amount,total_cost,gross_profit,order_sequence
ORD-001254,CUST-00527,2025-06-23 00:00:00,2025-06-23,Completed,Buy Now Pay Later,18.0,3.6,0.0,14.4,4.0,10.4,6
ORD-001255,CUST-00528,2025-01-14 00:00:00,2025-01-14,Completed,Credit Card,24.0,1.2,0.0,22.8,6.0,16.8,1
ORD-001256,CUST-00529,2024-08-14 00:00:00,2024-08-14,Returned,PayPal,154.98000000000002,0.0,9.99,164.97,48.0,106.98,1
ORD-001257,CUST-00530,2024-05-23 00:00:00,2024-05-23,Returned,Credit Card,139.97,14.0,0.0,125.97,48.0,77.97,1
ORD-001258,CUST-00530,2024-06-17 00:00:00,2024-06-17,Completed,Buy Now Pay Later,251.97,0.0,4.99,256.96,87.0,164.97,2
ORD-001259,CUST-00531,2024-03-22 00:00:00,2024-03-22,Completed,PayPal,39.99,2.0,0.0,37.99,14.0,23.99,1
ORD-001260,CUST-00531,2024-04-04 00:00:00,2024-04-04,Completed,Credit Card,59.99,12.0,9.99,57.98,20.0,27.99,2
ORD-001261,CUST-00532,2024-04-19 00:00:00,2024-04-19,Completed,Credit Card,59.99,0.0,0.0,59.99,20.0,39.99,1
ORD-001262,CUST-00533,2024-03-16 00:00:00,2024-03-16,Completed,PayPal,236.97,11.85,0.0,225.12,73.0,152.12,1
ORD-001263,CUST-00534,2024-11-21 00:00:00,2024-11-21,Completed,Debit Card,129.0,12.9,0.0,116.1,40.0,76.1,1
ORD-001264,CUST-00535,2025-09-23 00:00:00,2025-09-23,Completed,Buy Now Pay Later,179.99,36.0,0.0,143.99,70.0,73.99,1
ORD-001265,CUST-00535,2025-10-31 00:00:00,2025-10-31,Completed,Credit Card,64.99,0.0,4.99,69.98,21.0,43.99,2
ORD-001266,CUST-00536,2024-06-20 00:00:00,2024-06-20,Completed,PayPal,204.0,0.0,0.0,204.0,66.0,138.0,1
ORD-001267,CUST-00537,2025-05-11 00:00:00,2025-05-11,Completed,Credit Card,59.99,3.0,9.99,66.98,20.0,36.99,1
ORD-001268,CUST-00537,2025-07-23 00:00:00,2025-07-23,Completed,Credit Card,349.99,52.5,9.99,307.48,175.0,122.49,2
ORD-001269,CUST-00537,2025-08-22 00:00:00,2025-08-22,Completed,Credit Card,76.99,0.0,7.99,84.98,22.0,54.99,3
ORD-001270,CUST-00538,2024-12-01 00:00:00,2024-12-01,Completed,PayPal,143.99,0.0,0.0,143.99,41.9,102.09,1
ORD-001271,CUST-00539,2024-10-29 00:00:00,2024-10-29,Completed,PayPal,22.0,0.0,4.99,26.99,5.2,16.8,1
ORD-001272,CUST-00539,2024-12-11 00:00:00,2024-12-11,Completed,Credit Card,46.0,6.9,0.0,39.1,12.5,26.6,2
ORD-001273,CUST-00540,2024-01-17 00:00:00,2024-01-17,Completed,Credit Card,118.94999999999999,0.0,0.0,118.95,31.9,87.05,1
ORD-001274,CUST-00540,2024-03-08 00:00:00,2024-03-08,Completed,PayPal,48.0,0.0,0.0,48.0,15.0,33.0,2
ORD-001275,CUST-00541,2025-02-25 00:00:00,2025-02-25,Completed,Buy Now Pay Later,253.99,0.0,0.0,253.99,101.0,152.99,1
ORD-001276,CUST-00541,2025-03-11 00:00:00,2025-03-11,Completed,Credit Card,61.989999999999995,0.0,0.0,61.99,19.2,42.79,2
ORD-001277,CUST-00542,2024-06-17 00:00:00,2024-06-17,Completed,PayPal,127.97999999999999,6.4,9.99,131.57,42.5,79.08,1
ORD-001278,CUST-00542,2024-07-28 00:00:00,2024-07-28,Completed,Credit Card,18.0,0.0,9.99,27.99,4.0,14.0,2
ORD-001279,CUST-00542,2024-11-10 00:00:00,2024-11-10,Completed,Buy Now Pay Later,165.99,0.0,0.0,165.99,52.0,113.99,3
ORD-001280,CUST-00543,2024-06-02 00:00:00,2024-06-02,Completed,Credit Card,207.99,10.4,0.0,197.59,65.0,132.59,1
ORD-001281,CUST-00544,2024-12-23 00:00:00,2024-12-23,Completed,Buy Now Pay Later,111.96999999999998,11.2,4.99,105.76,33.2,67.57,1
ORD-001282,CUST-00545,2025-03-21 00:00:00,2025-03-21,Completed,Credit Card,153.0,0.0,0.0,153.0,46.0,107.0,1
ORD-001283,CUST-00545,2025-06-25 00:00:00,2025-06-25,Completed,Credit Card,34.0,0.0,0.0,34.0,8.5,25.5,2
ORD-001284,CUST-00546,2024-08-05 00:00:00,2024-08-05,Completed,Credit Card,45.0,6.75,4.99,43.24,15.0,23.25,1
ORD-001285,CUST-00546,2024-10-19 00:00:00,2024-10-19,Completed,Credit Card,96.97,4.85,4.99,97.11,30.2,61.92,2
ORD-001286,CUST-00547,2024-12-07 00:00:00,2024-12-07,Completed,Credit Card,188.0,18.8,0.0,169.2,64.0,105.2,1
ORD-001287,CUST-00548,2025-07-10 00:00:00,2025-07-10,Completed,Credit Card,28.0,0.0,0.0,28.0,8.5,19.5,1
ORD-001288,CUST-00548,2025-10-12 00:00:00,2025-10-12,Completed,PayPal,49.99,0.0,0.0,49.99,18.0,31.99,2
ORD-001289,CUST-00548,2025-12-29 00:00:00,2025-12-29,Completed,Credit Card,87.97999999999999,4.4,0.0,83.58,24.0,59.58,3
ORD-001290,CUST-00549,2025-04-15 00:00:00,2025-04-15,Completed,Credit Card,29.99,0.0,0.0,29.99,9.5,20.49,1
ORD-001291,CUST-00550,2024-08-13 00:00:00,2024-08-13,Completed,PayPal,75.0,3.75,9.99,81.24,24.0,47.25,1
ORD-001292,CUST-00551,2024-03-12 00:00:00,2024-03-12,Completed,Credit Card,86.99,0.0,0.0,86.99,26.2,60.79,1
ORD-001293,CUST-00551,2024-05-09 00:00:00,2024-05-09,Completed,PayPal,129.99,19.5,0.0,110.49,35.6,74.89,2
ORD-001294,CUST-00551,2024-06-24 00:00:00,2024-06-24,Completed,Debit Card,66.0,0.0,4.99,70.99,15.6,50.4,3
ORD-001295,CUST-00552,2024-03-20 00:00:00,2024-03-20,Completed,PayPal,67.0,0.0,0.0,67.0,20.2,46.8,1
ORD-001296,CUST-00552,2024-05-10 00:00:00,2024-05-10,Completed,PayPal,273.98,0.0,0.0,273.98,98.0,175.98,2
ORD-001297,CUST-00553,2025-04-04 00:00:00,2025-04-04,Returned,PayPal,54.0,0.0,7.99,61.99,16.0,38.0,1
ORD-001298,CUST-00553,2025-05-26 00:00:00,2025-05-26,Completed,Credit Card,299.97,0.0,0.0,299.97,119.0,180.97,2
ORD-001299,CUST-00553,2025-08-18 00:00:00,2025-08-18,Cancelled,Debit Card,32.5,0.0,0.0,32.5,10.0,22.5,3
ORD-001300,CUST-00554,2025-09-25 00:00:00,2025-09-25,Completed,Credit Card,22.99,0.0,0.0,22.99,5.5,17.49,1
ORD-001301,CUST-00554,2025-12-27 00:00:00,2025-12-27,Completed,Credit Card,104.97999999999999,0.0,7.99,112.97,31.0,73.98,2
ORD-001302,CUST-00555,2024-09-23 00:00:00,2024-09-23,Completed,Credit Card,132.99,0.0,0.0,132.99,37.0,95.99,1
ORD-001303,CUST-00556,2024-04-11 00:00:00,2024-04-11,Completed,Credit Card,24.99,3.75,0.0,21.24,7.5,13.74,1
ORD-001304,CUST-00557,2024-05-11 00:00:00,2024-05-11,Completed,Credit Card,467.97,46.8,0.0,421.17,192.0,229.17,1
ORD-001305,CUST-00557,2024-07-04 00:00:00,2024-07-04,Completed,Credit Card,82.0,0.0,0.0,82.0,19.7,62.3,2
ORD-001306,CUST-00557,2024-09-02 00:00:00,2024-09-02,Completed,Credit Card,94.0,0.0,7.99,101.99,23.0,71.0,3
ORD-001307,CUST-00557,2024-10-18 00:00:00,2024-10-18,Completed,Buy Now Pay Later,60.0,6.0,4.99,58.99,14.5,39.5,4
ORD-001308,CUST-00557,2024-11-27 00:00:00,2024-11-27,Completed,Buy Now Pay Later,328.99,65.8,0.0,263.19,144.0,119.19,5
ORD-001309,CUST-00557,2025-01-15 00:00:00,2025-01-15,Completed,Credit Card,96.0,0.0,0.0,96.0,30.0,66.0,6
ORD-001310,CUST-00557,2025-02-27 00:00:00,2025-02-27,Completed,Credit Card,52.0,0.0,0.0,52.0,12.0,40.0,7
ORD-001311,CUST-00558,2024-09-24 00:00:00,2024-09-24,Completed,Credit Card,606.98,30.35,0.0,576.63,209.5,367.13,1
ORD-001312,CUST-00558,2024-12-08 00:00:00,2024-12-08,Completed,Credit Card,382.49,57.37,0.0,325.12,185.0,140.12,2
ORD-001313,CUST-00558,2025-02-14 00:00:00,2025-02-14,Completed,Credit Card,26.0,2.6,0.0,23.4,6.0,17.4,3
ORD-001314,CUST-00559,2024-04-29 00:00:00,2024-04-29,Completed,PayPal,39.99,8.0,4.99,36.98,12.0,19.99,1
ORD-001315,CUST-00560,2025-03-12 00:00:00,2025-03-12,Completed,Credit Card,49.99,0.0,4.99,54.98,18.0,31.99,1
ORD-001316,CUST-00560,2025-04-06 00:00:00,2025-04-06,Completed,Debit Card,64.99,0.0,0.0,64.99,21.0,43.99,2
ORD-001317,CUST-00560,2025-06-09 00:00:00,2025-06-09,Completed,PayPal,633.97,0.0,4.99,638.96,288.0,345.97,3
ORD-001318,CUST-00560,2025-09-08 00:00:00,2025-09-08,Completed,Debit Card,22.0,4.4,9.99,27.59,5.2,12.4,4
ORD-001319,CUST-00560,2025-09-26 00:00:00,2025-09-26,Completed,Buy Now Pay Later,379.98,0.0,0.0,379.98,155.0,224.98,5
ORD-001320,CUST-00560,2025-11-21 00:00:00,2025-11-21,Completed,Credit Card,42.989999999999995,4.3,0.0,38.69,10.2,28.49,6
ORD-001321,CUST-00560,2025-12-24 00:00:00,2025-12-24,Completed,Buy Now Pay Later,603.98,90.6,0.0,513.38,251.0,262.38,7
ORD-001322,CUST-00561,2024-06-10 00:00:00,2024-06-10,Cancelled,Debit Card,18.0,2.7,0.0,15.3,4.0,11.3,1
ORD-001323,CUST-00562,2025-04-20 00:00:00,2025-04-20,Completed,Credit Card,75.0,15.0,0.0,60.0,24.0,36.0,1
ORD-001324,CUST-00562,2025-06-28 00:00:00,2025-06-28,Completed,Debit Card,22.99,0.0,0.0,22.99,5.5,17.49,2
ORD-001325,CUST-00562,2025-07-29 00:00:00,2025-07-29,Completed,Buy Now Pay Later,76.98,0.0,4.99,81.97,24.2,52.78,3
ORD-001326,CUST-00563,2025-09-12 00:00:00,2025-09-12,Completed,Credit Card,42.0,0.0,0.0,42.0,10.0,32.0,1
ORD-001327,CUST-00564,2025-06-10 00:00:00,2025-06-10,Completed,PayPal,92.0,9.2,4.99,87.79,28.0,54.8,1
ORD-001328,CUST-00564,2025-07-21 00:00:00,2025-07-21,Completed,Buy Now Pay Later,240.0,12.0,0.0,228.0,84.0,144.0,2
ORD-001329,CUST-00564,2025-08-17 00:00:00,2025-08-17,Completed,Buy Now Pay Later,71.0,0.0,0.0,71.0,21.0,50.0,3
ORD-001330,CUST-00564,2025-11-26 00:00:00,2025-11-26,Completed,Credit Card,655.97,98.4,0.0,557.57,246.0,311.57,4
ORD-001331,CUST-00565,2025-01-17 00:00:00,2025-01-17,Completed,PayPal,432.48,0.0,4.99,437.47,180.0,252.48,1
ORD-001332,CUST-00566,2024-09-27 00:00:00,2024-09-27,Completed,PayPal,64.99,0.0,9.99,74.98,19.2,45.79,1
ORD-001333,CUST-00566,2024-10-17 00:00:00,2024-10-17,Completed,PayPal,49.99,0.0,4.99,54.98,18.0,31.99,2
ORD-001334,CUST-00566,2024-12-14 00:00:00,2024-12-14,Completed,Credit Card,449.97,89.99,0.0,359.98,176.0,183.98,3
ORD-001335,CUST-00566,2025-01-24 00:00:00,2025-01-24,Completed,Credit Card,259.98,52.0,0.0,207.98,107.0,100.98,4
ORD-001336,CUST-00566,2025-02-28 00:00:00,2025-02-28,Completed,Credit Card,22.0,0.0,7.99,29.99,5.2,16.8,5
ORD-001337,CUST-00566,2025-03-18 00:00:00,2025-03-18,Completed,PayPal,264.98,0.0,4.99,269.97,103.5,161.48,6
ORD-001338,CUST-00567,2025-10-30 00:00:00,2025-10-30,Completed,Buy Now Pay Later,108.0,5.4,0.0,102.6,32.0,70.6,1
ORD-001339,CUST-00567,2025-12-13 00:00:00,2025-12-13,Completed,PayPal,97.49,9.75,0.0,87.74,31.0,56.74,2
ORD-001340,CUST-00568,2024-09-15 00:00:00,2024-09-15,Completed,Credit Card,146.98,0.0,7.99,154.97,43.0,103.98,1
ORD-001341,CUST-00568,2024-10-04 00:00:00,2024-10-04,Completed,Buy Now Pay Later,34.0,0.0,0.0,34.0,8.5,25.5,2
ORD-001342,CUST-00569,2024-03-18 00:00:00,2024-03-18,Completed,PayPal,99.97,10.0,9.99,99.96,31.0,58.97,1
ORD-001343,CUST-00570,2024-06-30 00:00:00,2024-06-30,Completed,Debit Card,49.98,0.0,7.99,57.97,15.0,34.98,1
ORD-001344,CUST-00571,2025-01-13 00:00:00,2025-01-13,Completed,Debit Card,207.99,0.0,7.99,215.98,62.0,145.99,1
ORD-001345,CUST-00572,2024-06-29 00:00:00,2024-06-29,Completed,Credit Card,16.99,0.0,0.0,16.99,4.2,12.79,1
ORD-001346,CUST-00572,2024-08-23 00:00:00,2024-08-23,Completed,PayPal,59.99,9.0,4.99,55.98,22.0,28.99,2
ORD-001347,CUST-00572,2024-09-14 00:00:00,2024-09-14,Completed,Debit Card,165.99,16.6,0.0,149.39,52.0,97.39,3
ORD-001348,CUST-00573,2025-07-18 00:00:00,2025-07-18,Completed,PayPal,233.99,23.4,9.99,220.58,93.5,117.09,1
ORD-001349,CUST-00574,2024-02-22 00:00:00,2024-02-22,Completed,Credit Card,29.99,1.5,0.0,28.49,9.5,18.99,1
ORD-001350,CUST-00575,2025-12-01 00:00:00,2025-12-01,Completed,PayPal,274.97,27.5,0.0,247.47,97.5,149.97,1
ORD-001351,CUST-00576,2024-01-08 00:00:00,2024-01-08,Completed,Buy Now Pay Later,28.0,4.2,0.0,23.8,8.5,15.3,1
ORD-001352,CUST-00576,2024-03-01 00:00:00,2024-03-01,Cancelled,Buy Now Pay Later,22.0,0.0,0.0,22.0,5.2,16.8,2
ORD-001353,CUST-00576,2024-03-18 00:00:00,2024-03-18,Completed,PayPal,32.5,0.0,7.99,40.49,10.0,22.5,3
ORD-001354,CUST-00576,2024-05-29 00:00:00,2024-05-29,Completed,PayPal,313.0,46.95,0.0,266.05,136.0,130.05,4
ORD-001355,CUST-00576,2024-07-16 00:00:00,2024-07-16,Completed,PayPal,59.99,0.0,9.99,69.98,20.0,39.99,5
ORD-001356,CUST-00576,2024-10-08 00:00:00,2024-10-08,Completed,Credit Card,97.49,0.0,7.99,105.48,31.0,66.49,6
ORD-001357,CUST-00576,2024-11-07 00:00:00,2024-11-07,Completed,Credit Card,307.98,61.6,4.99,251.37,122.0,124.38,7
ORD-001358,CUST-00576,2024-12-03 00:00:00,2024-12-03,Completed,Debit Card,143.98000000000002,21.6,0.0,122.38,46.0,76.38,8
ORD-001359,CUST-00577,2025-03-09 00:00:00,2025-03-09,Completed,Credit Card,89.99,9.0,7.99,88.98,36.0,44.99,1
ORD-001360,CUST-00578,2024-09-29 00:00:00,2024-09-29,Completed,Credit Card,26.0,0.0,0.0,26.0,6.0,20.0,1
ORD-001361,CUST-00579,2024-07-14 00:00:00,2024-07-14,Completed,Credit Card,383.98,0.0,0.0,383.98,160.0,223.98,1
ORD-001362,CUST-00579,2024-08-10 00:00:00,2024-08-10,Completed,PayPal,329.96000000000004,0.0,7.99,337.95,130.0,199.96,2
ORD-001363,CUST-00579,2024-08-31 00:00:00,2024-08-31,Completed,Credit Card,50.989999999999995,0.0,0.0,50.99,12.7,38.29,3
ORD-001364,CUST-00579,2024-09-20 00:00:00,2024-09-20,Completed,PayPal,623.0,0.0,4.99,627.99,275.0,348.0,4
ORD-001365,CUST-00579,2024-12-01 00:00:00,2024-12-01,Completed,PayPal,56.0,11.2,0.0,44.8,13.7,31.1,5
ORD-001366,CUST-00579,2024-12-28 00:00:00,2024-12-28,Completed,Credit Card,100.49000000000001,20.1,0.0,80.39,32.5,47.89,6
ORD-001367,CUST-00579,2025-01-24 00:00:00,2025-01-24,Completed,PayPal,100.99,10.1,0.0,90.89,26.5,64.39,7
ORD-001368,CUST-00579,2025-05-30 00:00:00,2025-05-30,Cancelled,Buy Now Pay Later,18.0,0.0,0.0,18.0,4.0,14.0,8
ORD-001369,CUST-00579,2025-08-09 00:00:00,2025-08-09,Returned,Credit Card,84.0,0.0,0.0,84.0,25.5,58.5,9
ORD-001370,CUST-00580,2025-02-20 00:00:00,2025-02-20,Completed,PayPal,59.99,6.0,0.0,53.99,20.0,33.99,1
ORD-001371,CUST-00580,2025-03-21 00:00:00,2025-03-21,Completed,Buy Now Pay Later,144.0,0.0,0.0,144.0,45.0,99.0,2
ORD-001372,CUST-00580,2025-06-06 00:00:00,2025-06-06,Completed,PayPal,88.0,0.0,0.0,88.0,24.5,63.5,3
ORD-001373,CUST-00580,2025-07-07 00:00:00,2025-07-07,Completed,Debit Card,34.0,0.0,7.99,41.99,8.5,25.5,4
ORD-001374,CUST-00581,2025-08-01 00:00:00,2025-08-01,Completed,Debit Card,348.0,0.0,0.0,348.0,111.0,237.0,1
ORD-001375,CUST-00582,2024-11-17 00:00:00,2024-11-17,Completed,Buy Now Pay Later,431.98,0.0,0.0,431.98,167.5,264.48,1
ORD-001376,CUST-00582,2025-02-06 00:00:00,2025-02-06,Completed,Debit Card,179.99,0.0,0.0,179.99,70.0,109.99,2
ORD-001377,CUST-00582,2025-03-24 00:00:00,2025-03-24,Completed,PayPal,289.0,0.0,0.0,289.0,130.0,159.0,3
ORD-001378,CUST-00582,2025-06-30 00:00:00,2025-06-30,Completed,PayPal,64.98,3.25,0.0,61.73,21.5,40.23,4
ORD-001379,CUST-00583,2024-08-27 00:00:00,2024-08-27,Completed,Credit Card,217.98,0.0,9.99,227.97,67.0,150.98,1
ORD-001380,CUST-00584,2024-09-25 00:00:00,2024-09-25,Completed,Credit Card,45.0,0.0,0.0,45.0,15.0,30.0,1
ORD-001381,CUST-00585,2024-12-27 00:00:00,2024-12-27,Completed,Debit Card,60.0,9.0,0.0,51.0,14.5,36.5,1
ORD-001382,CUST-00585,2025-02-03 00:00:00,2025-02-03,Completed,Buy Now Pay Later,399.98,0.0,0.0,399.98,170.0,229.98,2
ORD-001383,CUST-00586,2024-07-20 00:00:00,2024-07-20,Completed,PayPal,227.97000000000003,0.0,0.0,227.97,83.0,144.97,1
ORD-001384,CUST-00587,2025-01-23 00:00:00,2025-01-23,Completed,PayPal,349.99,0.0,0.0,349.99,175.0,174.99,1
ORD-001385,CUST-00588,2025-08-10 00:00:00,2025-08-10,Completed,Credit Card,26.0,1.3,0.0,24.7,6.0,18.7,1
ORD-001386,CUST-00589,2025-10-11 00:00:00,2025-10-11,Completed,PayPal,45.0,0.0,9.99,54.99,15.0,30.0,1
ORD-001387,CUST-00590,2024-12-27 00:00:00,2024-12-27,Completed,Credit Card,71.99000000000001,10.8,4.99,66.18,23.2,37.99,1
ORD-001388,CUST-00590,2025-02-10 00:00:00,2025-02-10,Completed,Credit Card,49.99,10.0,0.0,39.99,18.0,21.99,2
ORD-001389,CUST-00590,2025-02-25 00:00:00,2025-02-25,Completed,PayPal,26.0,2.6,0.0,23.4,6.0,17.4,3
ORD-001390,CUST-00591,2025-07-08 00:00:00,2025-07-08,Completed,Buy Now Pay Later,40.0,0.0,0.0,40.0,9.2,30.8,1
ORD-001391,CUST-00592,2025-09-06 00:00:00,2025-09-06,Completed,Credit Card,134.99,0.0,0.0,134.99,44.0,90.99,1
ORD-001392,CUST-00593,2025-09-15 00:00:00,2025-09-15,Completed,Credit Card,216.48,21.65,7.99,202.82,68.0,126.83,1
ORD-001393,CUST-00593,2025-10-11 00:00:00,2025-10-11,Completed,PayPal,60.0,0.0,0.0,60.0,14.5,45.5,2
ORD-001394,CUST-00594,2024-06-08 00:00:00,2024-06-08,Completed,Credit Card,118.99,5.95,0.0,113.04,35.2,77.84,1
ORD-001395,CUST-00594,2024-08-15 00:00:00,2024-08-15,Completed,Credit Card,48.0,4.8,0.0,43.2,15.0,28.2,2
ORD-001396,CUST-00594,2024-10-08 00:00:00,2024-10-08,Completed,PayPal,471.97,0.0,0.0,471.97,212.7,259.27,3
ORD-001397,CUST-00594,2024-11-13 00:00:00,2024-11-13,Completed,PayPal,127.97999999999999,6.4,7.99,129.57,38.5,83.08,4
ORD-001398,CUST-00594,2024-12-22 00:00:00,2024-12-22,Completed,Credit Card,97.99,4.9,0.0,93.09,30.0,63.09,5
ORD-001399,CUST-00594,2025-03-25 00:00:00,2025-03-25,Completed,PayPal,59.99,9.0,4.99,55.98,20.0,30.99,6
ORD-001400,CUST-00595,2024-03-14 00:00:00,2024-03-14,Completed,Credit Card,147.98000000000002,14.8,0.0,133.18,48.0,85.18,1
ORD-001401,CUST-00596,2024-10-02 00:00:00,2024-10-02,Completed,PayPal,28.0,0.0,9.99,37.99,8.5,19.5,1
ORD-001402,CUST-00596,2024-11-08 00:00:00,2024-11-08,Completed,Debit Card,79.0,7.9,0.0,71.1,19.5,51.6,2
ORD-001403,CUST-00596,2024-12-05 00:00:00,2024-12-05,Completed,Credit Card,183.98,0.0,0.0,183.98,58.0,125.98,3
ORD-001404,CUST-00597,2024-04-01 00:00:00,2024-04-01,Completed,Credit Card,42.0,0.0,0.0,42.0,10.0,32.0,1
ORD-001405,CUST-00597,2024-05-16 00:00:00,2024-05-16,Completed,Credit Card,164.0,0.0,9.99,173.99,52.4,111.6,2
ORD-001406,CUST-00597,2024-07-18 00:00:00,2024-07-18,Completed,PayPal,41.98,0.0,0.0,41.98,11.7,30.28,3
ORD-001407,CUST-00597,2024-09-02 00:00:00,2024-09-02,Completed,Debit Card,50.5,7.57,7.99,50.92,14.0,28.93,4
ORD-001408,CUST-00597,2024-09-30 00:00:00,2024-09-30,Completed,Credit Card,32.5,1.62,7.99,38.87,10.0,20.88,5
ORD-001409,CUST-00598,2025-07-10 00:00:00,2025-07-10,Completed,PayPal,155.99,0.0,0.0,155.99,47.5,108.49,1
ORD-001410,CUST-00599,2025-01-01 00:00:00,2025-01-01,Completed,PayPal,18.0,0.0,0.0,18.0,4.0,14.0,1
ORD-001411,CUST-00600,2025-01-30 00:00:00,2025-01-30,Completed,Credit Card,49.99,7.5,7.99,50.48,18.0,24.49,1
ORD-001412,CUST-00600,2025-02-27 00:00:00,2025-02-27,Completed,PayPal,48.0,0.0,7.99,55.99,15.0,33.0,2
ORD-001413,CUST-00600,2025-03-20 00:00:00,2025-03-20,Completed,Credit Card,68.0,13.6,7.99,62.39,22.0,32.4,3
ORD-001414,CUST-00601,2024-06-29 00:00:00,2024-06-29,Cancelled,PayPal,45.0,0.0,0.0,45.0,11.0,34.0,1
ORD-001415,CUST-00601,2024-08-16 00:00:00,2024-08-16,Completed,PayPal,199.99,0.0,0.0,199.99,85.0,114.99,2
ORD-001416,CUST-00601,2024-10-12 00:00:00,2024-10-12,Completed,Credit Card,80.0,0.0,0.0,80.0,20.5,59.5,3
ORD-001417,CUST-00601,2024-12-19 00:00:00,2024-12-19,Completed,Credit Card,447.97,0.0,0.0,447.97,201.2,246.77,4
ORD-001418,CUST-00601,2025-02-27 00:00:00,2025-02-27,Completed,Buy Now Pay Later,24.99,0.0,0.0,24.99,7.5,17.49,5
ORD-001419,CUST-00601,2025-04-02 00:00:00,2025-04-02,Completed,Credit Card,18.0,0.0,0.0,18.0,4.0,14.0,6
ORD-001420,CUST-00601,2025-04-28 00:00:00,2025-04-28,Completed,Credit Card,47.989999999999995,0.0,0.0,47.99,13.5,34.49,7
ORD-001421,CUST-00601,2025-05-09 00:00:00,2025-05-09,Completed,Buy Now Pay Later,39.99,0.0,0.0,39.99,14.0,25.99,8
ORD-001422,CUST-00601,2025-06-05 00:00:00,2025-06-05,Completed,Credit Card,261.97,0.0,0.0,261.97,95.2,166.77,9
ORD-001423,CUST-00601,2025-06-26 00:00:00,2025-06-26,Completed,PayPal,312.97,62.59,0.0,250.38,121.5,128.88,10
ORD-001424,CUST-00602,2024-06-23 00:00:00,2024-06-23,Completed,Debit Card,349.99,35.0,0.0,314.99,175.0,139.99,1
ORD-001425,CUST-00603,2024-11-20 00:00:00,2024-11-20,Completed,Buy Now Pay Later,72.0,3.6,7.99,76.39,21.0,47.4,1
ORD-001426,CUST-00604,2024-12-11 00:00:00,2024-12-11,Completed,Debit Card,135.98000000000002,6.8,9.99,139.17,46.0,83.18,1
ORD-001427,CUST-00605,2024-12-31 00:00:00,2024-12-31,Completed,PayPal,53.989999999999995,10.8,0.0,43.19,14.0,29.19,1
ORD-001428,CUST-00606,2025-01-17 00:00:00,2025-01-17,Completed,Credit Card,52.0,0.0,0.0,52.0,12.0,40.0,1
ORD-001429,CUST-00607,2024-12-12 00:00:00,2024-12-12,Returned,Buy Now Pay Later,157.99,31.6,4.99,131.38,55.0,71.39,1
ORD-001430,CUST-00608,2024-04-22 00:00:00,2024-04-22,Completed,Credit Card,104.0,0.0,0.0,104.0,32.0,72.0,1
ORD-001431,CUST-00609,2025-06-19 00:00:00,2025-06-19,Completed,Buy Now Pay Later,150.98,0.0,9.99,160.97,42.4,108.58,1
ORD-001432,CUST-00609,2025-09-04 00:00:00,2025-09-04,Completed,PayPal,39.99,0.0,0.0,39.99,14.0,25.99,2
ORD-001433,CUST-00609,2025-10-28 00:00:00,2025-10-28,Completed,Credit Card,209.97,0.0,0.0,209.97,80.0,129.97,3
ORD-001434,CUST-00609,2025-11-24 00:00:00,2025-11-24,Completed,PayPal,103.99000000000001,20.8,0.0,83.19,34.0,49.19,4
ORD-001435,CUST-00610,2024-06-21 00:00:00,2024-06-21,Completed,Credit Card,199.99,40.0,0.0,159.99,85.0,74.99,1
ORD-001436,CUST-00610,2024-08-05 00:00:00,2024-08-05,Completed,Credit Card,59.99,0.0,0.0,59.99,20.0,39.99,2
ORD-001437,CUST-00610,2024-10-16 00:00:00,2024-10-16,Completed,Credit Card,94.49,14.17,0.0,80.32,29.2,51.12,3
ORD-001438,CUST-00610,2024-11-20 00:00:00,2024-11-20,Completed,Credit Card,78.99,11.85,0.0,67.14,23.5,43.64,4
ORD-001439,CUST-00610,2025-04-06 00:00:00,2025-04-06,Completed,Credit Card,164.98000000000002,0.0,0.0,164.98,54.0,110.98,5
ORD-001440,CUST-00611,2024-06-23 00:00:00,2024-06-23,Completed,Credit Card,289.0,43.35,0.0,245.65,130.0,115.65,1
ORD-001441,CUST-00611,2024-08-30 00:00:00,2024-08-30,Completed,PayPal,99.98,15.0,0.0,84.98,36.0,48.98,2
ORD-001442,CUST-00612,2024-02-17 00:00:00,2024-02-17,Completed,Debit Card,179.99,36.0,7.99,151.98,70.0,73.99,1
ORD-001443,CUST-00613,2025-01-10 00:00:00,2025-01-10,Completed,Credit Card,358.99,0.0,0.0,358.99,152.5,206.49,1
ORD-001444,CUST-00614,2024-07-08 00:00:00,2024-07-08,Completed,PayPal,16.99,0.0,0.0,16.99,4.2,12.79,1
ORD-001445,CUST-00615,2024-09-09 00:00:00,2024-09-09,Completed,PayPal,24.0,4.8,0.0,19.2,6.0,13.2,1
ORD-001446,CUST-00615,2024-10-08 00:00:00,2024-10-08,Completed,PayPal,63.989999999999995,9.6,0.0,54.39,18.0,36.39,2
ORD-001447,CUST-00615,2025-01-16 00:00:00,2025-01-16,Completed,PayPal,22.99,0.0,4.99,27.98,5.5,17.49,3
ORD-001448,CUST-00615,2025-01-28 00:00:00,2025-01-28,Completed,Debit Card,119.97,0.0,0.0,119.97,36.0,83.97,4
ORD-001449,CUST-00615,2025-02-19 00:00:00,2025-02-19,Completed,Debit Card,123.99,0.0,0.0,123.99,44.5,79.49,5
